"AJ Redd",Illinois,B10,14,2,60.6,16.1,20,19.11,7.9,21.5,10.5,12.3,1,6,0.167,1,5,0.2,0,0,0,3.1,2,120,Jr,6-3,5,-0.209302,59.7277,1.4,2025,77664,"Chicago, IL",,2.00140058,1,3,0,2,0.3333,0.0000,0,0,,,98.2394,95.0478,0.255552,6.42228,-2.39748,-5.90754,3.51006,-3.10053,2.0071,-4.99283,1.8923,0.1429,0.4286,0.5714,0.1429,0.0714,0.0714,0.2143,"Wing G",0
"Janko Buljic",Lamar,Slnd,29,22.1,96.9,15.9,42.3,45.53,8.9,17.1,15.8,21.5,12,20,0.6,22,52,0.423,0,0,0,3.1,1.1,38.5,Jr,6-10,32,0.0382688,90.9867,4.7,2025,77665,"Niksic, Montenegro",,1.73661172,13,27,9,25,0.4815,0.3600,1,1,1.0000,,101.563,102.919,0.914617,46.8012,-2.38062,-3.67917,1.29855,-2.66314,9.6031,-3.85021,1.18707,0.7500,1.3750,2.1250,1.0312,0.2812,0.2188,2.1250,C,0
"Ahmed Essahaty","Southeastern Louisiana",Slnd,25,17.4,84.1,13.1,55.6,54.41,3.3,14.4,14.3,38.7,3,7,0.429,9,18,0.5,4,9,0.444,1.2,0.8,25.9,Jr,6-3,12,-0.434948,74.7365,4.2,2025,77667,"Wellington, New Zealand",,1.10004053,7,12,2,6,0.5833,0.3333,0,0,,,106.687,109.312,0.649637,33.5548,-5.39604,-4.96309,-0.432949,-5.84867,9.0593,-4.93899,-0.909678,0.2222,1.2222,1.4444,0.8148,0.1852,0.0741,1.5185,"Wing G",2.53758
"Emmanuel Okorafor","Seton Hall",BE,25,20.8,97.4,16,52.7,50.84,9.6,15.9,5.1,17.3,10,25,0.4,29,54,0.537,0,1,0,3.7,1.4,45.5,Jr,6-9,23,0.224137,95.861,6.4,2025,77669,"Lagos, Nigeria",,0.50000000,25,38,4,16,0.6579,0.2500,14,17,0.8235,,108.396,102.138,1.09241,43.4687,-2.60138,-3.69709,1.09571,-4.05622,10.7800,-4.47978,0.423554,0.9200,1.2400,2.1600,0.2400,0.2400,0.2800,2.7200,C,0.229845
"Steven Tipton","Northern Illinois",MAC,18,17.1,103.4,12.8,44.7,49.61,6,7.1,7.5,11.4,7,7,1,11,18,0.611,4,20,0.2,1.7,1.2,18.4,Jr,6-2,22,0.0233178,90.4147,4.3,2025,77672,"Brookfield, WI",,1.33356675,6,11,5,7,0.5455,0.7143,0,0,,,115.755,117.134,0.53736,27.8702,-5.02638,-3.12255,-1.90383,-5.32005,10.5048,-3.68692,-1.63313,0.5714,0.7143,1.2857,0.3810,0.3333,0.1429,2.1429,"Wing G",5.85339
"Samage Teel","Indiana St.",MVC,30,85.6,109.7,25.7,54.8,58.91,1.5,12.5,31.5,20.6,105,133,0.789,110,197,0.558,61,171,0.357,0.5,2,36.1,Sr,6-2,2,3.31928,117.707,2.5,2025,77676,"Greenville, NC",,1.63727061,103,173,10,28,0.5954,0.3571,0,0,,,112.548,112.912,2.24247,177.604,1.15368,2.6662,-1.51251,1.32653,33.8969,2.60081,-1.27428,0.4375,3.6562,4.0938,5.2188,1.2188,0.1562,16.8750,"Scoring PG",9.08789
"Simeon Wilcher","St. John's",BE,36,62.7,96.9,16.8,46.6,48.48,1.6,6.2,9,18.9,28,38,0.737,81,169,0.479,33,111,0.297,1.9,2.4,13.6,So,6-4,7,0.571178,96.3439,4.2,2025,77677,"Plainfield, NJ",93.4,0.96075383,50,78,31,91,0.6410,0.3407,5,6,0.8333,,96.919,92.2371,3.44042,155.265,1.46301,-1.35759,2.8206,0.191956,25.4222,-3.04742,3.23938,0.3889,1.4722,1.8611,1.3611,1.0833,0.4167,8.0278,"Combo G",6.89715
"Cameron Grant",Stanford,ACC,10,3.5,156.9,16,64.3,64.29,18.8,12.4,16.4,0,0,0,0,3,3,1,4,11,0.364,0,2.4,0,Fr,6-7,20,1.01586,149.404,4.1,2025,77678,"Lakewood, OH",,4.00000006,3,3,0,0,1.0000,,1,1,1.0000,,106.644,104.833,0.459109,8.08287,11.1608,11.0975,0.0633442,9.03584,4.9100,8.28509,0.75075,0.8000,0.5000,1.3000,0.4000,0.2000,0.0000,1.8000,"Stretch 4",13.4706
"Kanaan Carlyle",Indiana,B10,25,31.5,81.1,18.3,35.2,35.65,2.3,9.2,12.7,13.2,6,14,0.429,22,65,0.338,17,70,0.243,1.4,1.9,10.4,So,6-3,9,-0.337721,83.7488,3.8,2025,77679,"Atlanta, GA",89.6,1.76470593,9,15,13,50,0.6000,0.2600,1,1,1.0000,,106.251,99.1479,1.82637,67.1938,-1.18658,-2.29259,1.10601,-2.96105,16.2200,-4.07151,1.11045,0.3200,1.3200,1.6400,1.2000,0.5200,0.2000,4.0400,"Wing G",9.99067
"Dylan Canoville","Jackson St.",SWAC,22,24.9,107.3,15.2,60,57.26,11,13.5,5.1,17.3,28,57,0.491,33,55,0.6,0,0,0,6,2.2,103.6,Jr,6-5,14,0.478856,98.7974,4.2,2025,77680,"Coral Springs, FL",,0.56249141,27,38,6,17,0.7105,0.3529,12,12,1.0000,,103.092,105.314,1.40526,68.97,1.05697,-1.50984,2.56681,-0.496305,15.6500,-1.41539,0.919082,1.5455,1.9091,3.4545,0.4091,0.5909,0.8182,4.2727,PF/C,0
"Lieb Yat","Southern Miss",SB,6,1,166.1,33.6,66.7,80.46,16.7,32.8,0,0,10,12,0.833,2,3,0.667,0,0,0,8.2,0,400,Sr,6-11,30,0.843692,201.14,9.2,2025,77682,"Melbourne, Australia",,0.00000000,2,3,0,0,0.6667,,0,0,,,99.7667,99.6275,0.243586,3.15056,0.102623,8.58942,-8.4868,24.8543,2.4429,19.4364,5.41791,0.2857,1.0000,1.2857,0.0000,0.0000,0.2857,2.0000,C,0
"Jaden Webb","Morehead St.",OVC,9,2.7,74.3,15.9,50,39.22,14.4,11.6,0,24.4,1,5,0.2,2,4,0.5,0,0,0,6.9,0,125,Jr,6-10,14,-0.245292,69.6461,11.4,2025,77685,"Memphis, TN",,0.00000000,2,2,0,2,1.0000,0.0000,0,0,,,107.849,108.642,0.281893,5.09508,-11.2936,-8.46662,-2.82695,-12.4422,4.7900,-10.3513,-2.09086,0.4000,0.4000,0.8000,0.0000,0.0000,0.3000,0.9000,C,0
"Brandon Taylor","Texas A&M Commerce",Slnd,9,4.4,124.3,13,60.7,60.71,0,9.1,15.9,8.3,0,0,0,1,2,0.5,5,12,0.417,0,1.1,0,Sr,6-0,25,0.428495,110.171,0.7,2025,77688,"Coppell, TX",,4.00000000,1,2,0,0,0.5000,,0,0,,,116.128,116.779,0.315203,6.6295,-4.40928,0.100569,-4.50985,-3.48568,6.0556,-0.11598,-3.3697,0.0000,0.4444,0.4444,0.4444,0.1111,0.0000,1.8889,"Combo G",12.8884
"Wesley Robinson",Manhattan,MAAC,30,73,116.8,19.1,52.4,57.44,7.3,15.6,11.9,14.5,76,92,0.826,73,147,0.497,40,107,0.374,2,1.4,36.2,Sr,6-7,14,2.29458,112.437,4.3,2025,77691,"Burlington, NJ",,1.29540657,52,99,21,48,0.5253,0.4375,6,6,1.0000,,109.399,115.134,1.68567,153.544,-0.273642,1.3129,-1.58654,-0.786809,29.6323,0.844418,-1.63123,1.9355,4.2581,6.1935,1.8387,0.6774,0.5161,11.3548,"Stretch 4",7.06816
"Shaquil Bender",Manhattan,MAAC,30,76.9,91.9,21.2,41.9,43.62,3.4,9.2,12.7,15.7,24,29,0.828,91,198,0.46,38,155,0.245,0.4,1.6,8.2,Sr,6-2,1,0.110367,90.8131,2.1,2025,77692,"Philadelphia, PA",,1.12499310,61,116,30,82,0.5259,0.3659,9,9,1.0000,,112.769,118.681,1.39818,138.018,-6.15528,-2.65734,-3.49794,-6.41163,31.5484,-3.28957,-3.12206,0.9677,2.5806,3.5484,2.0323,0.9355,0.0968,11.2258,"Wing G",9.71965
"Kevin Carney","Loyola Marymount",WCC,5,0.5,54.3,9,0,0,0,0,24.8,0,0,0,0,0,0,0,0,1,0,0,0,0,Jr,5-11,41,-0.203848,43.884,6.3,2025,77694,"Menlo Park, CA",,0.83350003,0,0,0,0,,,0,0,,,116.438,118.353,0.0596339,0.602377,-16.7336,-8.1945,-8.53911,-14.2973,1.7333,-9.35715,-4.94016,0.0000,0.0000,0.0000,0.1667,0.0000,0.0000,0.5000,"Pure PG",9.43879
"Sean Newman Jr.","Louisiana Tech",CUSA,28,80.1,106.8,22.6,46.7,53.83,0.8,6.3,41.8,24.5,82,97,0.845,55,122,0.451,34,105,0.324,0.7,1.2,42.7,Jr,6-1,4,2.57711,112.182,2.3,2025,77695,"Los Angeles, CA",,2.66307246,31,67,24,55,0.4627,0.4364,0,0,,,109.273,110.258,2.4757,124.694,-2.06504,0.751186,-2.81622,-0.616298,33.3387,1.07203,-1.68832,0.2258,2.0323,2.2581,7.9032,0.8387,0.2903,9.9355,"Pure PG",6.75561
"Terri Miller Jr.","Portland St.",BSky,29,55.2,106.9,29.4,54.1,56.3,9,19.5,16,17.8,58,85,0.682,133,231,0.576,16,59,0.271,2,3.5,29.3,Sr,6-8,34,1.90255,114.622,5,2025,77697,"Fresno, CA",,1.08471638,100,148,33,83,0.6757,0.3976,7,8,0.8750,,98.3836,99.6188,2.46298,140.716,2.77222,0.815491,1.95673,3.92278,21.4281,1.82308,2.0997,1.7500,3.7812,5.5312,2.0000,1.5625,0.3750,12.0938,"Wing F",5.32531
"Jaylin Henderson","Portland St.",BSky,29,82.8,99.4,19.9,49.1,51.33,1.9,11.5,9.9,17.8,50,73,0.685,82,167,0.491,49,150,0.327,1.9,2.1,23,Sr,6-3,5,0.698798,95.8628,2.6,2025,77698,"Wichita, KS",,0.87301909,70,115,12,52,0.6087,0.2308,24,28,0.8571,,104.806,106.122,2.94709,163.102,-0.972031,-1.7113,0.739266,-1.079,32.4531,-1.62533,0.546324,0.5625,3.2812,3.8438,1.7188,1.2812,0.5938,12.9688,"Wing G",9.02596
"Belal El Shakery",Wofford,SC,7,5.1,85,22.5,35.3,36.9,8.7,28.5,24.1,24.6,3,7,0.429,6,12,0.5,0,5,0,6.1,1.8,41.2,So,6-8,24,-0.0239413,89.0626,6.5,2025,77699,"Alexandria, Egypt",,1.37500000,5,8,1,4,0.6250,0.2500,0,1,0.0000,,101.27,97.3879,1.14905,14.9874,-2.4569,-5.47284,3.01594,-2.39749,10.7375,-4.3229,1.92541,1.2500,2.8750,4.1250,1.3750,0.2500,0.3750,3.2500,PF/C,4.57627
"Jeremy Lorenz",Wofford,SC,33,54.6,110.1,19.5,52.1,55.22,6.5,14,15.2,19.3,45,63,0.714,71,126,0.563,19,65,0.292,4.5,1.7,33,So,6-8,32,1.3891,108.121,4.1,2025,77700,"Brillion, WI",,1.30434460,60,105,11,21,0.5714,0.5238,7,8,0.8750,,107.994,108.604,1.75517,126.541,0.972437,-0.0996861,1.07212,0.291787,22.0571,-0.109554,0.401341,1.2286,2.5714,3.8000,1.7143,0.6857,0.6857,8.0000,"Stretch 4",5.5569
"Don Douglass",Wofford,SC,4,0.4,103.9,24.2,100,100,0,23.5,44,50.3,0,0,0,1,1,1,0,0,0,0,0,0,So,6-10,34,0.0954365,111.35,7.8,2025,77701,"Spartanburg, SC",,1.00000000,1,1,0,0,1.0000,,1,1,1.0000,,110.114,105.872,0.114618,0.812107,-6.36971,-3.14825,-3.22146,-1.13639,2.8333,-4.72686,3.59047,0.8333,0.3333,1.1667,0.1667,0.0000,0.1667,1.5000,C,0
"John Blackwell",Wisconsin,B10,37,77.7,108.7,25.7,51.6,56.13,3.9,14.2,14.3,15.2,119,146,0.815,145,270,0.537,58,180,0.322,0.2,1.6,32.4,So,6-4,25,3.50778,122.317,3.3,2025,77702,"Bloomfield Hills, MI",57.2,1.05194365,108,177,37,93,0.6102,0.3978,3,3,1.0000,,103.956,97.1341,3.73495,204.772,4.92841,3.29228,1.63614,3.66042,31.1730,2.42299,1.23744,1.0270,4.0811,5.1081,2.1892,0.8649,0.0541,15.7568,"Wing G",9.13079
"Jack Janicki",Wisconsin,B10,37,28.3,111,10.4,48.6,47.77,3.1,10.1,12.2,10.8,3,9,0.333,14,22,0.636,13,47,0.277,2.3,2.1,13,Fr,6-5,33,0.452938,101.312,4,2025,77703,"White Bear Lake, MN",,3.87511586,12,17,2,5,0.7059,0.4000,1,1,1.0000,,103.316,96.5361,1.38418,76.6582,5.75148,1.89869,3.85278,3.41143,11.3568,-0.166316,3.57774,0.2973,1.0541,1.3514,0.8378,0.4054,0.2432,1.8919,"Wing G",6.54588
"Nolan Winter",Wisconsin,B10,37,52.5,132,19.2,64,66.4,9.8,21.2,9.9,11,60,78,0.769,93,130,0.715,34,95,0.358,2.1,1.1,34.7,So,7-0,31,3.4829,137.62,3,2025,77704,"Lakeville, MN",70.2,1.39283832,84,107,9,23,0.7850,0.3913,22,23,0.9565,,101.167,94.5286,2.71193,154.898,9.23855,6.29753,2.94102,9.04466,21.0514,6.79176,2.2529,1.7297,4.1081,5.8378,1.0541,0.4054,0.4054,9.4054,PF/C,7.13216
"Gus Yalden","Seton Hall",BE,26,16.8,92.2,16.2,37.8,40.64,11.4,10.2,7.9,14,9,16,0.563,17,35,0.486,1,14,0.071,3.3,2,32.7,So,6-9,19,0.0213637,90.5198,7.5,2025,77705,"Appleton, WI",74.4,1.00000000,15,28,2,7,0.5357,0.2857,0,0,,,109.106,104.396,0.789836,34.0834,-1.55267,-2.66439,1.11172,-5.24702,8.3923,-5.72817,0.481155,0.8462,0.6154,1.4615,0.3077,0.2692,0.1923,1.7692,"Stretch 4",3.98397
"Tre'shawn Sheppard",LIU,NEC,23,18.6,121.7,16.3,61.2,65.92,10.1,20.3,3.6,17.7,19,23,0.826,27,42,0.643,2,7,0.286,3.9,1,46.9,So,6-6,4,0.713407,110.312,4.6,2025,77706,"Brooklyn, NY",,0.72727271,24,37,3,5,0.6486,0.6000,1,1,1.0000,,100.56,106.359,0.883209,41.2564,-2.79029,-2.47868,-0.311614,-0.25053,10.4200,-0.125639,-0.124891,0.8400,1.8000,2.6400,0.3200,0.1600,0.3200,3.9200,PF/C,1.83311
"Deng Garang","Le Moyne",NEC,11,21.6,122.5,13,69.1,72.18,1.4,6.7,5.4,18.4,13,14,0.929,14,24,0.583,16,31,0.516,0.9,2,25.5,Fr,6-6,13,1.5255,108.317,1.9,2025,77707,"Syracuse, NY",0.2,1.00000000,9,14,5,10,0.6429,0.5000,2,2,1.0000,,118.768,126.876,0.403512,37.8613,-3.37681,0.338634,-3.71545,-2.16583,23.1846,1.09246,-3.25829,0.4615,1.2308,1.6923,1.0000,0.9231,0.1538,7.5385,"Wing G",6.76268
"Eric Acker","La Salle",A10,17,19.9,88.8,20.6,44.4,44.61,3.2,8.1,18,19.6,8,18,0.444,25,58,0.431,7,22,0.318,0.9,0.9,22.5,So,6-2,3,0.0829942,91.381,2.3,2025,77708,"New York City, NY",,1.72220004,11,24,14,34,0.4583,0.4118,1,3,0.3333,,113.91,112.322,1.00809,34.1564,-6.61015,-3.70151,-2.90864,-5.67601,15.5944,-2.78872,-2.88729,0.5000,1.1111,1.6111,1.7222,0.3333,0.1111,5.1667,"Combo G",4.95025
"Jaylen Carey",Vanderbilt,SEC,33,50.3,103.1,22.8,50.9,52.27,12.4,20.8,7.3,17.7,46,81,0.568,96,176,0.545,9,39,0.231,3.6,1.6,37.7,So,6-8,22,1.55272,112.005,4.9,2025,77709,"Davie, FL",,0.55322282,88,139,8,37,0.6331,0.2162,12,15,0.8000,,105.189,99.2455,2.27283,125.831,1.84668,0.435405,1.41128,0.370043,20.2091,0.396499,-0.0264562,2.2727,3.4545,5.7273,0.7879,0.5758,0.6364,8.0303,PF/C,3.34992
"AJ Dancler","Le Moyne",NEC,28,74.5,104.3,25.4,53.3,56.78,1.6,12.1,23.3,18.9,77,99,0.778,83,175,0.474,64,161,0.398,0.5,2,29.5,So,6-2,0,2.03208,108.149,2.4,2025,77710,"Indianapolis, IN",,1.27850980,53,105,30,70,0.5048,0.4286,5,5,1.0000,,116.808,123.827,0.879694,144.367,-3.40914,0.994494,-4.40364,-2.33739,31.9667,1.46066,-3.79805,0.4333,3.3667,3.8000,3.3667,1.1000,0.2000,15.1000,"Scoring PG",10.1831
"Omaha Biliew","Wake Forest",ACC,13,9.6,107.9,15.9,60.3,60.81,4.9,13.8,9.9,21.2,2,3,0.667,10,16,0.625,5,13,0.385,4.2,3.4,10.3,So,6-8,0,0.512717,105.46,3.9,2025,77711,"Waukee, IA",97.8,0.85701018,7,10,3,6,0.7000,0.5000,4,4,1.0000,,97.202,94.4649,1.2201,26.035,4.60367,0.101189,4.50248,5.09969,9.4231,0.906285,4.1934,0.3846,1.1538,1.5385,0.4615,0.5385,0.3077,2.8462,"Wing F",6.25333
"Milan Momcilovic","Iowa St.",B12,28,54.3,115.9,17.7,55,57.44,1.8,12.3,6.2,10.6,36,43,0.837,48,100,0.48,63,159,0.396,1.1,0.8,16.6,So,6-8,22,2.57728,117.107,2.5,2025,77713,"Pewaukee, WI",92.2,1.03998211,23,36,25,64,0.6389,0.3906,0,0,,,102.955,97.101,3.27052,117.845,3.14252,2.57438,0.568149,3.2676,27.5429,2.67007,0.59753,0.3929,2.8929,3.2857,0.9286,0.3929,0.2500,11.4643,"Wing F",11.9165
"JT Rock","Iowa St.",B12,9,1.5,116.9,14.9,60,60,18.1,16.7,0,18.4,0,0,0,3,5,0.6,0,0,0,5.7,0,0,Fr,7-1,30,0.144023,107.567,1.9,2025,77714,"Sioux Falls, SD",83.2,0.00000000,2,3,1,2,0.6667,0.5000,0,0,,,100.852,101.478,0.245335,3.54804,-2.54463,-1.2135,-1.33113,0.149219,2.3333,0.0871956,0.0620229,0.3333,0.3333,0.6667,0.0000,0.0000,0.1111,0.6667,C,0
"Grey Garrison","Oregon St.",WCC,3,0.3,226.9,4.3,0,0,0,67.7,43.1,0,0,0,0,0,0,0,0,0,0,0,0,0,So,6-7,10,0.377832,180.517,0,2025,77716,"Bellingham, WA",,1.00000000,,,,,,,,,,,91.8149,97.2738,0.14368,0.977915,-0.797957,-3.68272,2.88476,17.127,1.2750,7.85942,9.26758,0.0000,0.7500,0.7500,0.2500,0.0000,0.0000,0.0000,PF/C,0
"Sebastian Perry","Nebraska Omaha",Sum,8,1.1,82.2,22.6,37.5,37.5,0,0,0,0,0,0,0,3,4,0.75,0,4,0,0,0,0,So,6-1,4,-0.0301009,85.0902,2.7,2025,77717,"Oklahoma City, OK",,0.00000000,1,1,2,3,1.0000,0.6667,0,0,,,120.736,122.444,0.0599264,1.45556,-12.8936,-4.79053,-8.1031,-12.5193,2.0000,-6.24933,-6.26997,0.0000,0.0000,0.0000,0.0000,0.1111,0.0000,0.6667,"Wing G",15.9313
"Dani Pounds","Old Dominion",SB,28,18.2,85.2,23.6,30.6,35.19,8.4,13,7.6,10.6,19,30,0.633,15,49,0.306,10,49,0.204,1.8,2.7,30.6,So,6-7,11,-0.0742853,87.2942,6.9,2025,77719,"Atlanta, GA",,0.81810749,12,32,3,17,0.3750,0.1765,5,7,0.7143,,106.713,108.345,0.700565,44.7019,-5.6063,-3.5407,-2.0656,-6.0631,8.4633,-5.03945,-1.02365,0.7000,1.1000,1.8000,0.3000,0.4000,0.1667,2.9000,"Wing F",12.2129
"Grant Stubblefield","Nebraska Omaha",Sum,24,10,66.6,14.8,32.6,38.68,2.6,11.6,7.4,35.5,5,6,0.833,6,13,0.462,1,10,0.1,1,4.4,26.1,So,6-1,3,-0.556537,60.6182,6.4,2025,77720,"Overland Park, KS",,0.53839999,6,11,0,2,0.5455,0.0000,0,0,,,106.024,106.757,0.477544,27.7959,-3.66666,-5.5331,1.86644,-7.88058,6.3077,-8.93076,1.05018,0.1923,0.6923,0.8846,0.2692,0.5000,0.0769,1.5000,"Wing G",4.38112
"Pablo Navarro","Oral Roberts",Sum,15,8.2,87.9,18.5,47.1,47.67,8.1,15.8,0,18.6,7,15,0.467,5,12,0.417,2,5,0.4,4,0.7,88.2,So,6-6,7,-0.0673555,86.3618,7,2025,77721,"Valencia de Don Juan, Spain",,0.54551740,5,11,0,1,0.4545,0.0000,0,0,,,119.647,116.612,0.298933,13.5426,-11.3793,-6.58126,-4.798,-8.64245,7.6105,-5.30737,-3.33508,0.5789,1.3158,1.8947,0.3158,0.2632,0.1579,2.4211,"Stretch 4",3.40751
"Josh Jones","Oral Roberts",Sum,25,41.9,87.1,14.9,52.9,55.61,4.7,15.3,6.8,32.2,18,27,0.667,35,60,0.583,1,9,0.111,1.6,1.1,39.1,So,6-10,22,-0.596041,79.9327,7.9,2025,77722,"Austin, TX",49.4,0.40426976,34,52,1,8,0.6538,0.1250,1,1,1.0000,,120.071,117.981,0.835224,68.2521,-5.61584,-4.88163,-0.734212,-8.20903,18.3103,-7.22154,-0.987494,0.9655,2.3793,3.3448,0.6552,0.2759,0.2759,4.6897,PF/C,1.20035
"Jamir Simpson","Southern Utah",WAC,28,84.4,97.8,27,46.2,52.59,3.7,11.5,12.8,19.3,127,160,0.794,116,262,0.443,36,106,0.34,0.2,0.6,43.5,Sr,6-5,3,1.95552,106.48,2.2,2025,77725,"Lima, OH",,0.62500438,49,102,67,160,0.4804,0.4188,0,0,,,111.293,113.323,2.16095,135.562,-4.44162,-1.77039,-2.67123,-2.57408,31.9742,0.0358101,-2.60989,1.0968,3.5806,4.6774,1.7742,0.3548,0.0645,16.0645,"Wing G",6.41094
"Tito Deng",Jacksonville,ASun,18,7.4,102.5,20,54.8,53.16,8.6,20.7,2.2,15.9,3,8,0.375,8,14,0.571,6,17,0.353,5,1.9,25.8,So,6-11,15,0.156937,98.6087,6.1,2025,77726,"Twic Warrap, South Sudan",,0.20000000,8,10,0,4,0.8000,0.0000,3,4,0.7500,,101.66,101.123,0.544886,18.7204,-3.88189,-2.83938,-1.04251,-1.60897,4.8250,-1.70608,0.0971087,0.3500,0.8000,1.1500,0.0500,0.2000,0.2000,2.0000,PF/C,10.8235
"Zach Bell",Jacksonville,ASun,31,69.1,109.1,16.2,53,54.99,4.2,8.2,10.8,18.1,24,28,0.857,79,142,0.556,30,92,0.326,1.5,3.3,12,Jr,6-2,5,0.963864,99.8299,3.7,2025,77727,"Barnwell, SC",,1.13339691,53,79,26,63,0.6709,0.4127,12,12,1.0000,,105.347,105.294,2.53992,150.131,0.895266,-0.20454,1.09981,-0.0448514,27.6030,-1.85286,1.80801,0.9697,1.7879,2.7576,1.5455,1.5152,0.3636,8.7879,"Combo G",6.27277
"Isaiah Manning",TCU,B12,24,13.7,94.1,16.4,37.7,39.78,3.7,8.4,6.7,6.2,5,7,0.714,8,14,0.571,9,43,0.209,0,1.4,12.3,Fr,6-7,1,0.124922,94.7027,5.4,2025,77729,"Mansfield, TX",57.0,2.00000000,3,6,5,8,0.5000,0.6250,1,2,0.5000,,107.806,100.872,0.784199,24.6381,-1.82288,-0.845403,-0.977473,-3.08096,7.3500,-3.81255,0.731588,0.2500,0.5000,0.7500,0.2500,0.1667,0.0000,2.0000,"Stretch 4",14.5383
"Jace Posey",TCU,B12,31,31,97.2,19.8,46.5,48.08,8.6,12.8,5.7,15.1,26,49,0.531,38,78,0.487,10,36,0.278,2.2,2.4,43,Fr,6-5,41,0.599044,103.276,3.8,2025,77730,"Houston, TX",82.0,0.54990697,32,54,6,24,0.5926,0.2500,6,8,0.7500,,102.944,96.3665,1.5717,70.0827,0.710246,-1.08308,1.79332,1.061,12.8419,-0.755294,1.81629,1.0000,1.3226,2.3226,0.3548,0.5161,0.2258,4.2581,"Wing G",5.37906
"Bangot Dak",Colorado,B12,35,49.5,101.5,22.4,52,54.83,6.4,16.2,12.9,18.7,52,75,0.693,97,177,0.548,14,50,0.28,7.6,2.4,33,So,6-11,8,1.50624,111.704,4.1,2025,77731,"Lincoln, NE",,0.80001402,70,106,27,71,0.6604,0.3803,31,34,0.9118,,100.739,94.6013,2.55416,147.01,5.32914,0.0509496,5.27819,4.71989,19.9400,1.20228,3.51761,1.0286,2.8571,3.8857,1.1429,0.8000,1.3143,8.2286,PF/C,4.19302
"Devin Curtis",California,ACC,6,1.4,192.2,10.1,75,87.59,5.8,13.2,9.7,0,3,3,1,0,1,0,1,1,1,0,0,150,So,6-11,13,0.838698,168.594,0,2025,77732,"Milwaukee, WI",58.4,1.00020004,0,1,0,0,0.0000,,0,0,,,116.112,112.459,0.205594,2.25087,4.27733,6.14934,-1.87201,8.18794,3.0667,7.78898,0.398962,0.1667,0.3333,0.5000,0.1667,0.0000,0.0000,1.0000,"Wing F",3.07642
"Rodney Brown Jr.","Virginia Tech",ACC,18,21,98.4,18.5,47.2,47.91,1.8,15,23.2,20.5,6,11,0.545,13,39,0.333,14,33,0.424,0.4,0.9,15.3,So,6-6,4,0.465354,98.6507,2.2,2025,77733,"Perris, CA",63.6,1.88246499,4,14,9,25,0.2857,0.3600,0,1,0.0000,,111.904,108.244,1.23453,40.9313,-1.89161,-1.46372,-0.427897,-1.94263,15.1167,-0.846373,-1.09626,0.2222,1.8333,2.0556,1.7778,0.2222,0.0556,4.1111,"Scoring PG",7.34724
"Ethan McComb",Butler,BE,5,0.5,98.3,15.6,0,105.26,0,0,0,53.3,2,2,1,0,0,0,0,0,0,0,0,0,So,6-1,3,0.0392116,97.737,0,2025,77734,"Greenwood, IN",,0.00000000,0,0,1,1,,1.0000,0,0,,,120.472,121.277,0.051746,0.668469,-6.47271,-4.09152,-2.38119,-6.56959,1.4200,-3.12796,-3.44163,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.4000,PF/C,0
"Augusto Cassia",Butler,BE,10,10.9,133.9,14.2,72.9,77.21,4.8,17.6,9.8,19.1,16,19,0.842,13,17,0.765,3,7,0.429,5.2,1.2,79.2,So,6-8,0,1.98257,127.049,7,2025,77735,"Salvador, Brazil",,1.14285718,13,16,0,1,0.8125,0.0000,8,10,0.8000,,106.877,104.844,1.43281,30.2269,6.25799,3.12661,3.13138,4.6605,15.3300,0.749127,3.91137,0.6000,2.5000,3.1000,0.8000,0.3000,0.8000,5.1000,PF/C,2.70473
"Boden Kapke",Butler,BE,34,32.3,106.2,17.9,47.2,48.6,7.1,16.7,9.2,8,21,38,0.553,33,61,0.541,18,66,0.273,0.9,1.3,29.9,So,6-11,33,0.887473,108.99,4.4,2025,77736,"Victoria, MN",46.4,2.00030899,24,46,9,15,0.5217,0.6000,7,8,0.8750,,109.781,104.585,1.25624,79.5804,1.03737,1.79279,-0.755422,-0.0311037,13.3618,-0.0413697,0.010266,0.7647,2.0588,2.8235,0.6471,0.2941,0.1176,4.1471,"Stretch 4",8.60585
"Finley Bizjack",Butler,BE,34,66.8,115.9,18.7,56.3,60.01,2.1,9,16.8,14.8,73,96,0.76,50,108,0.463,59,138,0.428,0.7,1.1,39,So,6-4,13,2.94152,120.622,2.6,2025,77737,"Trophy Club, TX",78.8,1.86368891,37,70,13,38,0.5286,0.3421,0,0,,,113.552,107.772,2.28959,137.488,2.99063,3.86723,-0.876605,2.37632,27.5853,2.633,-0.256679,0.4706,2.2941,2.7647,2.4118,0.5294,0.2059,10.2941,"Combo G",8.70072
"Noah Melson",Chattanooga,SC,20,13.5,80,17.4,41.7,42.04,2,9,8.4,20.7,2,4,0.5,6,16,0.375,11,38,0.289,0,0.6,7.4,So,6-6,0,-0.457952,76.2531,2.4,2025,77738,"Douglasville, GA",,0.64708165,4,7,2,9,0.5714,0.2222,0,0,,,114.088,117.717,0.476095,24.8786,-8.99593,-4.54457,-4.45137,-7.91204,10.6045,-4.17714,-3.73491,0.1364,0.7273,0.8636,0.5000,0.0909,0.0455,2.8636,"Wing G",11.3728
